document_id;word_id;word;sentence;synonims
12;449;explotación;Carcedo ha explicado que la violencia hacia los niños, niñas y adolescentes se manifiesta con comportamientos y actitudes muy variados: violencia física, maltrato psicológico o emocional, humillaciones, abandono, explotación o trato negligente;abusos
12;627;consecuencias;“Sea cual sea su manifestación, todo es violencia y puede tener graves consecuencias en la edad adulta”, ha asegurado.;efectos, resultados
12;689;infancia;La ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, ha presentado esta mañana la campaña institucional “Crecer sin violencia para vivir sin miedo”, con la que el Ministerio pretende sensibilizar contra la violencia hacia la infancia, asegurando que “es inaceptable para la dignidad de cada niño y cada niña”.;niños y niñas
12;690;inaceptable;La ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, ha presentado esta mañana la campaña institucional “Crecer sin violencia para vivir sin miedo”, con la que el Ministerio pretende sensibilizar contra la violencia hacia la infancia, asegurando que “es inaceptable para la dignidad de cada niño y cada niña”.;intolerable, imperdonable, injustificable
12;691;dignidad;La ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, ha presentado esta mañana la campaña institucional “Crecer sin violencia para vivir sin miedo”, con la que el Ministerio pretende sensibilizar contra la violencia hacia la infancia, asegurando que “es inaceptable para la dignidad de cada niño y cada niña”.;honor, amor propio, autoestima
12;692;conciencia;La ministra ha destacado que pretende crear una conciencia ciudadana frente a todos los tipos de violencia hacia la infancia y la adolescencia;conocimiento, entendimiento
12;693;manifiesta;Carcedo ha explicado que la violencia hacia los niños, niñas y adolescentes se manifiesta con comportamientos y actitudes muy variados: violencia física, maltrato psicológico o emocional, humillaciones, abandono, explotación o trato negligente;muestra, revela, descubre, sale a la luz
12;694;humillaciones;Carcedo ha explicado que la violencia hacia los niños, niñas y adolescentes se manifiesta con comportamientos y actitudes muy variados: violencia física, maltrato psicológico o emocional, humillaciones, abandono, explotación o trato negligente;ofensas, agravios, desprecios, burlas
12;696;negligente;Carcedo ha explicado que la violencia hacia los niños, niñas y adolescentes se manifiesta con comportamientos y actitudes muy variados: violencia física, maltrato psicológico o emocional, humillaciones, abandono, explotación o trato negligente;descuidado
12;697;manifestación;“Sea cual sea su manifestación, todo es violencia y puede tener graves consecuencias en la edad adulta”, ha asegurado.;forma
12;698;graves;“Sea cual sea su manifestación, todo es violencia y puede tener graves consecuencias en la edad adulta”, ha asegurado.;importantes, serias, peligrosas
12;700;experiencias;“Las experiencias de violencia ocurridas durante la infancia y la adolescencia tienen un impacto que va más allá de lo visible e inmediato porque es en esas etapas cuando los menores están construyendo su personalidad”, ha insistido.;vivencias
12;701;ocurridas;“Las experiencias de violencia ocurridas durante la infancia y la adolescencia tienen un impacto que va más allá de lo visible e inmediato porque es en esas etapas cuando los menores están construyendo su personalidad”, ha insistido.;sufridas
12;703;inseguro;Según las organizaciones de infancia, la mitad de las notificaciones de sospecha de maltrato se producen en la familia y cuatro de cada diez menores perciben la escuela como un lugar inseguro.;poco seguro
12;704;la punta del iceberg;“Estos datos son solo la punta del iceberg porque no contabilizan aquellos delitos que no se denuncian, casos de maltrato infantil que no llegan a los juzgados o a las administraciones públicas”, ha explicado la ministra.;una pequeña parte, una muestra
12;705;contabilizan;“Estos datos son solo la punta del iceberg porque no contabilizan aquellos delitos que no se denuncian, casos de maltrato infantil que no llegan a los juzgados o a las administraciones públicas”, ha explicado la ministra.;cuentan, tienen en cuenta
12;706;computan;Según ha explicado, “son casos que no se computan porque no se conocen;cuentan
12;707;conscientes;“Otros creen que lo que les pasa a ellos también les ocurre a los demás y ni siquiera son conscientes de estar siendo agredidos”, ha añadido;se dan cuenta
12;708;agredidos;“Otros creen que lo que les pasa a ellos también les ocurre a los demás y ni siquiera son conscientes de estar siendo agredidos”, ha añadido;maltratados
12;710;colectivo;El pasado 28 de diciembre, el Consejo de Ministros aprobó el Anteproyecto de Ley Orgánica de Protección Integral de la Infancia y la Adolescencia, que tiene como objetivo prioritario convertir la infancia en un bien colectivo que merece especial protección.;de todos
12;711;merece;El pasado 28 de diciembre, el Consejo de Ministros aprobó el Anteproyecto de Ley Orgánica de Protección Integral de la Infancia y la Adolescencia, que tiene como objetivo prioritario convertir la infancia en un bien colectivo que merece especial protección.;necesita
12;712;protección;El pasado 28 de diciembre, el Consejo de Ministros aprobó el Anteproyecto de Ley Orgánica de Protección Integral de la Infancia y la Adolescencia, que tiene como objetivo prioritario convertir la infancia en un bien colectivo que merece especial protección.;cuidado
12;713;ser capaces;“Como sociedad, como administraciones públicas, debemos ser capaces de garantizar el derecho fundamental de la Infancia y la adolescencia a la integridad física, mental y moral frente a cualquier forma de violencia;poder
12;714;garantizar;“Como sociedad, como administraciones públicas, debemos ser capaces de garantizar el derecho fundamental de la Infancia y la adolescencia a la integridad física, mental y moral frente a cualquier forma de violencia;asegurar
12;715;fundamental;“Como sociedad, como administraciones públicas, debemos ser capaces de garantizar el derecho fundamental de la Infancia y la adolescencia a la integridad física, mental y moral frente a cualquier forma de violencia;básico
12;716;ámbitos;Queremos que ese derecho esté garantizado en todos los ámbitos en los que se desarrolla la infancia y adolescencia, pero de manera especial en el ámbito familiar, educativo, deportivo, de servicios sociales, sanitario, judicial e institucional”;espacios, lugares
12;717;hecho un llamamiento;También ha hecho un llamamiento a los medios de comunicación para que contribuyan a difundir y promover la garantía de estos derechos.;pedido ayuda
12;718;contribuyan;También ha hecho un llamamiento a los medios de comunicación para que contribuyan a difundir y promover la garantía de estos derechos.;cooperen, colaboren
12;719;difundir;También ha hecho un llamamiento a los medios de comunicación para que contribuyan a difundir y promover la garantía de estos derechos.;dar a conocer, transmitir
12;721;garantía;También ha hecho un llamamiento a los medios de comunicación para que contribuyan a difundir y promover la garantía de estos derechos.;salvaguarda, seguridad
12;722;punto de inflexión;Este tratado internacional marca un punto de inflexión al reconocer por primera vez a los niños, niñas y adolescentes como sujetos de pleno derecho y en su artículo 19 establece el derecho a la protección contra cualquier forma de violencia.;un antes y un después
12;723;spot;El spot de la campaña se emite en televisiones autonómicas y estatales desde el 14 al 24 de noviembre;anuncio
13;340;integral;Estrategia integral;global
13;349;estrategia;Estrategia integral;táctica
13;372;marco;Tras ello, el médico, en el marco del seguimiento del programa de deshabituación tabáquica, deberá valorar la evolución de la efectividad del tratamiento con carácter previo a la emisión de la siguiente receta;proceso
13;585;encuentro;Así lo ha trasladado la ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, al presidente del Comité Nacional de Prevención del Tabaquismo (CNPT), Andrés Zamorano, durante el encuentro celebrado este jueves en el Ministerio;evento, reunión
13;724;financiará;El Sistema Nacional de Salud financiará los tratamientos farmacológicos para dejar de fumar;pagará
13;725;farmacológicos;El Sistema Nacional de Salud financiará los tratamientos farmacológicos para dejar de fumar;médicos
13;726;deshabituación tabáquica;Los fármacos para la deshabituación tabáquica serán financiados por el Sistema Nacional de Salud (SNS) a partir del próximo 1 de enero;dejar de fumar
13;727;trasladado;Así lo ha trasladado la ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, al presidente del Comité Nacional de Prevención del Tabaquismo (CNPT), Andrés Zamorano, durante el encuentro celebrado este jueves en el Ministerio;anunciado
13;729;alcanzado;La vareniclina y el bupropion se incluirán en la prestación farmacéutica, tras el acuerdo alcanzado en la Comisión Interministerial de Precios y la resolución del Ministerio;conseguido
13;730;constituye;“El tabaquismo constituye el principal problema de salud pública prevenible en los países desarrollados siendo un factor determinante de numerosas patologías y la primera causa de mortalidad y morbilidad evitables en nuestro país y el resto de los países de nuestro entorno”, ha explicado Carcedo;es
13;731;factor;“El tabaquismo constituye el principal problema de salud pública prevenible en los países desarrollados siendo un factor determinante de numerosas patologías y la primera causa de mortalidad y morbilidad evitables en nuestro país y el resto de los países de nuestro entorno”, ha explicado Carcedo;causa, motivo, elemento
13;732;patologías;“El tabaquismo constituye el principal problema de salud pública prevenible en los países desarrollados siendo un factor determinante de numerosas patologías y la primera causa de mortalidad y morbilidad evitables en nuestro país y el resto de los países de nuestro entorno”, ha explicado Carcedo;enfermedades, dolencias, trastornos
13;733;mortalidad;“El tabaquismo constituye el principal problema de salud pública prevenible en los países desarrollados siendo un factor determinante de numerosas patologías y la primera causa de mortalidad y morbilidad evitables en nuestro país y el resto de los países de nuestro entorno”, ha explicado Carcedo;muerte, fallecimiento
13;734;prematuras;Se estima una media de 51.870 muertes prematuras al año atribuibles al tabaco en España;antes de tiempo
13;735;atribuibles;Se estima una media de 51.870 muertes prematuras al año atribuibles al tabaco en España;por culpa del
13;736;tendencia;La tendencia actual muestra una disminución en el caso de los hombres frente a un aumento en las mujeres;dirección, corriente, movimiento
13;737;actual;La tendencia actual muestra una disminución en el caso de los hombres frente a un aumento en las mujeres;hoy en día
13;740;lidera;La ministra ha recordado que el Ministerio lidera una estrategia integral para disminuir el consumo del tabaco en España trabajando, conjuntamente con las comunidades autónomas, en la Comisión de Salud Pública del Consejo Interterritorial del Sistema Nacional de Salud;encabeza, dirige
13;741;disminuir;La ministra ha recordado que el Ministerio lidera una estrategia integral para disminuir el consumo del tabaco en España trabajando, conjuntamente con las comunidades autónomas, en la Comisión de Salud Pública del Consejo Interterritorial del Sistema Nacional de Salud;reducir
13;742;estén incluidos;Su prescripción se producirá bajo receta electrónica en pacientes que estén incluidos en un programa de apoyo individual y/o grupal y cumplan los criterios establecidos: tener motivación expresa de dejar de fumar constatable con al menos un intento en el último año, fumar diez cigarrillos o más al día y tener un alto nivel de dependencia, calificado por el test de Fagerström = 7.;participen
13;743;criterios;Su prescripción se producirá bajo receta electrónica en pacientes que estén incluidos en un programa de apoyo individual y/o grupal y cumplan los criterios establecidos: tener motivación expresa de dejar de fumar constatable con al menos un intento en el último año, fumar diez cigarrillos o más al día y tener un alto nivel de dependencia, calificado por el test de Fagerström = 7.;requisitos
13;744;motivación;Su prescripción se producirá bajo receta electrónica en pacientes que estén incluidos en un programa de apoyo individual y/o grupal y cumplan los criterios establecidos: tener motivación expresa de dejar de fumar constatable con al menos un intento en el último año, fumar diez cigarrillos o más al día y tener un alto nivel de dependencia, calificado por el test de Fagerström = 7.;ánimo, ganas, impulso
13;745;constatable;Su prescripción se producirá bajo receta electrónica en pacientes que estén incluidos en un programa de apoyo individual y/o grupal y cumplan los criterios establecidos: tener motivación expresa de dejar de fumar constatable con al menos un intento en el último año, fumar diez cigarrillos o más al día y tener un alto nivel de dependencia, calificado por el test de Fagerström = 7.;confirmada, comprobada
13;746;dependencia;Su prescripción se producirá bajo receta electrónica en pacientes que estén incluidos en un programa de apoyo individual y/o grupal y cumplan los criterios establecidos: tener motivación expresa de dejar de fumar constatable con al menos un intento en el último año, fumar diez cigarrillos o más al día y tener un alto nivel de dependencia, calificado por el test de Fagerström = 7.;adicción
13;748;intento;El SNS financiará un intento anual por paciente para dejar de fumar;prueba
13;749;envase;Cada prescripción se realizará por un envase, lo que equivale a un mes de tratamiento;bote
13;750;valorar;Tras ello, el médico, en el marco del seguimiento del programa de deshabituación tabáquica, deberá valorar la evolución de la efectividad del tratamiento con carácter previo a la emisión de la siguiente receta;evaluar
13;751;evolución;Tras ello, el médico, en el marco del seguimiento del programa de deshabituación tabáquica, deberá valorar la evolución de la efectividad del tratamiento con carácter previo a la emisión de la siguiente receta;progreso, desarrollo
13;752;carácter previo;Tras ello, el médico, en el marco del seguimiento del programa de deshabituación tabáquica, deberá valorar la evolución de la efectividad del tratamiento con carácter previo a la emisión de la siguiente receta;antes de
13;753;disminución;En vareniclina se producirá una disminución del 30% del precio actual del medicamento y en bupropion del 66% (formato mensual);reducción
13;754;adquiera;Cabe resaltar que esta disminución de precio se mantendrá cuando la ciudadanía adquiera estos medicamentos fuera de la financiación.;compre
15;497;objetivo;La fundación andaluza y red especializada en creación y transferencia de conocimiento en envejecimiento, Ageing Lab, está inmersa en un proyecto internacional para el desarrollo del proyecto Essense (Education Supporting Smart Environments for Seniors), cuyo objetivo es impulsar entornos inteligentes y accesibles para personas mayores.;fin, propósito
15;518;materia;Esta necesidad de intervenir para prevenir caídas ha provocado que, entre 2015 y 2016, Ageing Lab se haya centrado a nivel preventivo a través del proyecto AEP (Agentes de Entrenamiento Preventivo) formando a profesionales auxiliares en la materia;asunto
15;535;sede;De esta manera, y con el fin de poner en común progresos obtenidos hasta la fecha y marcar planes de acción futuros, una docena de profesionales representantes de este consorcio europeo han visitado la sede de Ageing Lab para mantener una reunión de proyecto entre todas las entidades que están trabajando en esta ambiciosa iniciativa;base, central
15;646;detectar;En este sentido, la fundación andaluza desarrolló en 2013 un estudio de perfil de persona usuaria que le valió para detectar que en torno a un 33% de las personas mayores sufren caídas con consecuencias graves, así como una serie de carencias en accesibilidad en los hogares de personas usuarias del Servicio de Atención a Domicilio (SAD).;descubrir
15;755;hogares;Proyecto europeo para diseñar y construir hogares inteligentes para las personas mayores;casas
15;756;Proyecto;Proyecto europeo para diseñar y construir hogares inteligentes para las personas mayores;Plan
15;757;transferencia;La fundación andaluza y red especializada en creación y transferencia de conocimiento en envejecimiento, Ageing Lab, está inmersa en un proyecto internacional para el desarrollo del proyecto Essense (Education Supporting Smart Environments for Seniors), cuyo objetivo es impulsar entornos inteligentes y accesibles para personas mayores.;transmisión
15;758;inmersa;La fundación andaluza y red especializada en creación y transferencia de conocimiento en envejecimiento, Ageing Lab, está inmersa en un proyecto internacional para el desarrollo del proyecto Essense (Education Supporting Smart Environments for Seniors), cuyo objetivo es impulsar entornos inteligentes y accesibles para personas mayores.;participando
15;758;inmersa;La fundación Ageing Lab también está inmersa en diversos proyectos relacionados directamente con la tecnología, aún en fase de ejecución;enfrascada, sumergida, concentrada
15;760;entornos;La fundación andaluza y red especializada en creación y transferencia de conocimiento en envejecimiento, Ageing Lab, está inmersa en un proyecto internacional para el desarrollo del proyecto Essense (Education Supporting Smart Environments for Seniors), cuyo objetivo es impulsar entornos inteligentes y accesibles para personas mayores.;espacios
15;761;progresos;De esta manera, y con el fin de poner en común progresos obtenidos hasta la fecha y marcar planes de acción futuros, una docena de profesionales representantes de este consorcio europeo han visitado la sede de Ageing Lab para mantener una reunión de proyecto entre todas las entidades que están trabajando en esta ambiciosa iniciativa;avances
15;762;obtenidos;De esta manera, y con el fin de poner en común progresos obtenidos hasta la fecha y marcar planes de acción futuros, una docena de profesionales representantes de este consorcio europeo han visitado la sede de Ageing Lab para mantener una reunión de proyecto entre todas las entidades que están trabajando en esta ambiciosa iniciativa;conseguidos
15;763;hasta la fecha;De esta manera, y con el fin de poner en común progresos obtenidos hasta la fecha y marcar planes de acción futuros, una docena de profesionales representantes de este consorcio europeo han visitado la sede de Ageing Lab para mantener una reunión de proyecto entre todas las entidades que están trabajando en esta ambiciosa iniciativa;hasta ahora, hasta el momento
15;764;marcar;De esta manera, y con el fin de poner en común progresos obtenidos hasta la fecha y marcar planes de acción futuros, una docena de profesionales representantes de este consorcio europeo han visitado la sede de Ageing Lab para mantener una reunión de proyecto entre todas las entidades que están trabajando en esta ambiciosa iniciativa;establecer, definir
15;765;consorcio;De esta manera, y con el fin de poner en común progresos obtenidos hasta la fecha y marcar planes de acción futuros, una docena de profesionales representantes de este consorcio europeo han visitado la sede de Ageing Lab para mantener una reunión de proyecto entre todas las entidades que están trabajando en esta ambiciosa iniciativa;asociación, compañía, grupo, sociedad
15;767;iniciativa;De esta manera, y con el fin de poner en común progresos obtenidos hasta la fecha y marcar planes de acción futuros, una docena de profesionales representantes de este consorcio europeo han visitado la sede de Ageing Lab para mantener una reunión de proyecto entre todas las entidades que están trabajando en esta ambiciosa iniciativa;idea, propuesta
15;768;instituciones;El proyecto Essense, de tres años de duración, está compuesto por instituciones de formación superior, entidades dedicadas a investigación y empresas privadas del sector Industria de España, Alemania, Eslovenia y Macedonia, que forman parte de la red COST (European Cooperation in Science and Technology);organizaciones, entidades
15;769;bajo el marco;Surgido bajo el marco del Programa Erasmus+, financiado por la Unión Europea, Essense es un proyecto que, en primer lugar, está elaborando un plan de estudios sobre la herramienta BIM (Building Information Modelling) para construcción y diseño de entornos accesibles para las personas mayores, una herramienta que proporciona datos y representación digital de las características de un edificio durante todo su ciclo de vida a través de un software específico;en el entorno
15;770;didáctico;De este modo, el proyecto Essense proporcionará contenido didáctico y pondrá a disposición de cualquier profesional interesado/a una plataforma de educación colaborativa con dicho material.;educativo, formativo
15;771;plataforma;De este modo, el proyecto Essense proporcionará contenido didáctico y pondrá a disposición de cualquier profesional interesado/a una plataforma de educación colaborativa con dicho material.;espacio, sistema operativo
15;772;colaborativa;De este modo, el proyecto Essense proporcionará contenido didáctico y pondrá a disposición de cualquier profesional interesado/a una plataforma de educación colaborativa con dicho material.;compartida
15;773;en positivo;"Ageing Lab, envejecimiento en positivo a través de la prevención 
Gracias a su intensa actividad investigadora y a formar parte de un amplio abanico de proyectos de I+D+i, la fundación Ageing Lab, desde su puesta en marcha, ha logrado obtener una serie de productos tangibles relacionados con la accesibilidad de las personas mayores";optimista, favorable, saludable
15;774;intensa;"Ageing Lab, envejecimiento en positivo a través de la prevención 
Gracias a su intensa actividad investigadora y a formar parte de un amplio abanico de proyectos de I+D+i, la fundación Ageing Lab, desde su puesta en marcha, ha logrado obtener una serie de productos tangibles relacionados con la accesibilidad de las personas mayores";enérgica, apasionada
15;775;puesta en marcha;"Ageing Lab, envejecimiento en positivo a través de la prevención 
Gracias a su intensa actividad investigadora y a formar parte de un amplio abanico de proyectos de I+D+i, la fundación Ageing Lab, desde su puesta en marcha, ha logrado obtener una serie de productos tangibles relacionados con la accesibilidad de las personas mayores";comienzo, inicio
15;776;obtener;"Ageing Lab, envejecimiento en positivo a través de la prevención 
Gracias a su intensa actividad investigadora y a formar parte de un amplio abanico de proyectos de I+D+i, la fundación Ageing Lab, desde su puesta en marcha, ha logrado obtener una serie de productos tangibles relacionados con la accesibilidad de las personas mayores";desarrollar, fabricar
15;777;tangibles;"Ageing Lab, envejecimiento en positivo a través de la prevención 
Gracias a su intensa actividad investigadora y a formar parte de un amplio abanico de proyectos de I+D+i, la fundación Ageing Lab, desde su puesta en marcha, ha logrado obtener una serie de productos tangibles relacionados con la accesibilidad de las personas mayores";concretos, materiales, palpables
15;778;desarrolló;En este sentido, la fundación andaluza desarrolló en 2013 un estudio de perfil de persona usuaria que le valió para detectar que en torno a un 33% de las personas mayores sufren caídas con consecuencias graves, así como una serie de carencias en accesibilidad en los hogares de personas usuarias del Servicio de Atención a Domicilio (SAD).;hizo, llevó a cabo
15;779;valió;En este sentido, la fundación andaluza desarrolló en 2013 un estudio de perfil de persona usuaria que le valió para detectar que en torno a un 33% de las personas mayores sufren caídas con consecuencias graves, así como una serie de carencias en accesibilidad en los hogares de personas usuarias del Servicio de Atención a Domicilio (SAD).;sirvió
15;781;sufren;En este sentido, la fundación andaluza desarrolló en 2013 un estudio de perfil de persona usuaria que le valió para detectar que en torno a un 33% de las personas mayores sufren caídas con consecuencias graves, así como una serie de carencias en accesibilidad en los hogares de personas usuarias del Servicio de Atención a Domicilio (SAD).;tienen
15;782;carencias;En este sentido, la fundación andaluza desarrolló en 2013 un estudio de perfil de persona usuaria que le valió para detectar que en torno a un 33% de las personas mayores sufren caídas con consecuencias graves, así como una serie de carencias en accesibilidad en los hogares de personas usuarias del Servicio de Atención a Domicilio (SAD).;problemas, déficit
15;783;intervenir;Esta necesidad de intervenir para prevenir caídas ha provocado que, entre 2015 y 2016, Ageing Lab se haya centrado a nivel preventivo a través del proyecto AEP (Agentes de Entrenamiento Preventivo) formando a profesionales auxiliares en la materia;tomar parte, investigar
15;785;evolucionado;De esta forma, en 2017 y 2018 esta línea de trabajo ha evolucionado hacia el proyecto TAP (Técnico para la Autonomía y Prevención), orientada a la especialización de profesionales técnicos con formación universitaria y que ha dado frutos como la primera ‘Guía Práctica de Entornos Accesibles para Personas Mayores’, una investigación técnica que recoge 130 problemáticas concretas y soluciones en hogares de personas mayores, no solo físicas sino también sociales, emocionales o virtuales.;progresado, desarrollado
15;786;orientada;De esta forma, en 2017 y 2018 esta línea de trabajo ha evolucionado hacia el proyecto TAP (Técnico para la Autonomía y Prevención), orientada a la especialización de profesionales técnicos con formación universitaria y que ha dado frutos como la primera ‘Guía Práctica de Entornos Accesibles para Personas Mayores’, una investigación técnica que recoge 130 problemáticas concretas y soluciones en hogares de personas mayores, no solo físicas sino también sociales, emocionales o virtuales.;enfocada
17;350;consenso;La futura estrategia contra la soledad no deseada se está elaborando desde el Imserso bajo el prisma de la participación y el consenso, ya que para luchar contra la soledad de las personas mayores hay que contar con “la participación decidida” de todas las comunidades autónomas.;acuerdo
17;662;factores;"""Esta miseria relacional, la exclusión más grave que soportan a juicio de muchas personas con discapacidad, se intensifica para este sector de población por una concurrencia de factores estructurales y culturales"", indicó";causas, circunstancias
17;782;carencias;El Cermi señaló en un comunicado que junto a las personas mayores, aquellas que presentan una discapacidad son las que más índices de soledad forzosa manifiestan, llegando a señalar la falta de relaciones interpersonales y de trato humano y amistoso continuo y fluido como una de las mayores carencias de sus vidas;faltas, vacío, déficit, penurias
17;829;manifiesto;"El Comité Español de Representantes de Personas con Discapacidad (Cermi) dedicará su manifiesto público con motivo del 3 de diciembre de 2019, Día Internacional y Europeo de las Personas con Discapacidad a la soledad forzosa o no deseada, ""para llamar la atención y denunciar el aislacionismo que está siendo tendencia en la sociedad de nuestros días y al que las personas con discapacidad están más expuestas""";declaración, proclama, escrito
17;830;forzosa;"El Comité Español de Representantes de Personas con Discapacidad (Cermi) dedicará su manifiesto público con motivo del 3 de diciembre de 2019, Día Internacional y Europeo de las Personas con Discapacidad a la soledad forzosa o no deseada, ""para llamar la atención y denunciar el aislacionismo que está siendo tendencia en la sociedad de nuestros días y al que las personas con discapacidad están más expuestas""";obligada
17;831;aislacionismo;"El Comité Español de Representantes de Personas con Discapacidad (Cermi) dedicará su manifiesto público con motivo del 3 de diciembre de 2019, Día Internacional y Europeo de las Personas con Discapacidad a la soledad forzosa o no deseada, ""para llamar la atención y denunciar el aislacionismo que está siendo tendencia en la sociedad de nuestros días y al que las personas con discapacidad están más expuestas""";aislamiento, soledad, abandono
17;832;manifiestan;El Cermi señaló en un comunicado que junto a las personas mayores, aquellas que presentan una discapacidad son las que más índices de soledad forzosa manifiestan, llegando a señalar la falta de relaciones interpersonales y de trato humano y amistoso continuo y fluido como una de las mayores carencias de sus vidas;sienten, expresan
17;833;interpersonales;El Cermi señaló en un comunicado que junto a las personas mayores, aquellas que presentan una discapacidad son las que más índices de soledad forzosa manifiestan, llegando a señalar la falta de relaciones interpersonales y de trato humano y amistoso continuo y fluido como una de las mayores carencias de sus vidas;sociales
17;835;fluido;El Cermi señaló en un comunicado que junto a las personas mayores, aquellas que presentan una discapacidad son las que más índices de soledad forzosa manifiestan, llegando a señalar la falta de relaciones interpersonales y de trato humano y amistoso continuo y fluido como una de las mayores carencias de sus vidas;fácil, natural
17;836;miseria;"""Esta miseria relacional, la exclusión más grave que soportan a juicio de muchas personas con discapacidad, se intensifica para este sector de población por una concurrencia de factores estructurales y culturales"", indicó";pobreza, penuria
17;837;intensifica;"""Esta miseria relacional, la exclusión más grave que soportan a juicio de muchas personas con discapacidad, se intensifica para este sector de población por una concurrencia de factores estructurales y culturales"", indicó";aumenta, acentúa, agudiza, incrementa
17;838;concurrencia;"""Esta miseria relacional, la exclusión más grave que soportan a juicio de muchas personas con discapacidad, se intensifica para este sector de población por una concurrencia de factores estructurales y culturales"", indicó";convergencia, coincidencia, conjunción
17;840;ausencia;A la imposibilidad de hacerse presentes en el espacio social por ausencia de accesibilidad de los entornos y de carencia o precariedad de apoyos efectivos, hay que añadir -continua el Cermi- el aislamiento y la separación a la que se ven sometidas por la imposición de formas de vida, de residencia o de atención que generan prácticas como la institucionalización, la educación no inclusiva o la dependencia intensiva y casi exclusiva del entorno cuidador;la falta de
17;841;efectivos;A la imposibilidad de hacerse presentes en el espacio social por ausencia de accesibilidad de los entornos y de carencia o precariedad de apoyos efectivos, hay que añadir -continua el Cermi- el aislamiento y la separación a la que se ven sometidas por la imposición de formas de vida, de residencia o de atención que generan prácticas como la institucionalización, la educación no inclusiva o la dependencia intensiva y casi exclusiva del entorno cuidador;reales
17;842;sometidas;A la imposibilidad de hacerse presentes en el espacio social por ausencia de accesibilidad de los entornos y de carencia o precariedad de apoyos efectivos, hay que añadir -continua el Cermi- el aislamiento y la separación a la que se ven sometidas por la imposición de formas de vida, de residencia o de atención que generan prácticas como la institucionalización, la educación no inclusiva o la dependencia intensiva y casi exclusiva del entorno cuidador;doblegadas
17;843;imposición;A la imposibilidad de hacerse presentes en el espacio social por ausencia de accesibilidad de los entornos y de carencia o precariedad de apoyos efectivos, hay que añadir -continua el Cermi- el aislamiento y la separación a la que se ven sometidas por la imposición de formas de vida, de residencia o de atención que generan prácticas como la institucionalización, la educación no inclusiva o la dependencia intensiva y casi exclusiva del entorno cuidador;obligación, exigencias
17;844;apela;En su manifiesto, el Cermi apela a la toma de conciencia de este creciente problema social, el de la soledad no querida, y del impacto devastador que para una vida en comunidad intensa y extensa tiene, pidiendo la movilización pública y cívica para con las estrategias adecuadas mitigar el gran mal del aislamiento;llama 
17;845;devastador;En su manifiesto, el Cermi apela a la toma de conciencia de este creciente problema social, el de la soledad no querida, y del impacto devastador que para una vida en comunidad intensa y extensa tiene, pidiendo la movilización pública y cívica para con las estrategias adecuadas mitigar el gran mal del aislamiento;demoledor
17;846;cívica;En su manifiesto, el Cermi apela a la toma de conciencia de este creciente problema social, el de la soledad no querida, y del impacto devastador que para una vida en comunidad intensa y extensa tiene, pidiendo la movilización pública y cívica para con las estrategias adecuadas mitigar el gran mal del aislamiento;ciudadana, civil
17;847;mitigar;En su manifiesto, el Cermi apela a la toma de conciencia de este creciente problema social, el de la soledad no querida, y del impacto devastador que para una vida en comunidad intensa y extensa tiene, pidiendo la movilización pública y cívica para con las estrategias adecuadas mitigar el gran mal del aislamiento;suavizar, aminorar, rebajar
17;848;prisma;La futura estrategia contra la soledad no deseada se está elaborando desde el Imserso bajo el prisma de la participación y el consenso, ya que para luchar contra la soledad de las personas mayores hay que contar con “la participación decidida” de todas las comunidades autónomas.;punto de vista, percepción
18;850;invidente;El invidente leonés César Puente Fuente presidió una mesa electoral en la ciudad de Alicante con la ayuda de una amiga que le facilita la identificación de cada votante, una labor en la que cree que, pese a su discapacidad, los ciegos también «deben participar»;ciego
18;851;identificación;El invidente leonés César Puente Fuente presidió una mesa electoral en la ciudad de Alicante con la ayuda de una amiga que le facilita la identificación de cada votante, una labor en la que cree que, pese a su discapacidad, los ciegos también «deben participar»;reconocer, conocer
18;852;hallan;Este hombre nacido hace 63 años en Villalibre de Somoza, en la Maragatería de León, se  incorporó a las 8 horas a la mesa B de la sección 26 del colegio situado en el centro cultural de Las Cigarreras, donde llegó acompañado por su perrita guía negra labradora Vilca, que estuvo a sus pies, debajo del tablero donde se hallan las urnas;están
18;853;urnas;Este hombre nacido hace 63 años en Villalibre de Somoza, en la Maragatería de León, se  incorporó a las 8 horas a la mesa B de la sección 26 del colegio situado en el centro cultural de Las Cigarreras, donde llegó acompañado por su perrita guía negra labradora Vilca, que estuvo a sus pies, debajo del tablero donde se hallan las urnas;cajas
18;854;solicitó;"""Es la primera vez que me toca participar en unas elecciones y tengo mucha ilusión por ejercer en la mesa"", relató a Efe Puente Fuente, quien explicó que solicitó a la Junta Electoral de Zona contar con la ayuda de una amiga de confianza, Verónica González, y que las autoridades han demostrado ""mucha sensibilidad"" con su caso";pidió
18;855;autoridades;"""Es la primera vez que me toca participar en unas elecciones y tengo mucha ilusión por ejercer en la mesa"", relató a Efe Puente Fuente, quien explicó que solicitó a la Junta Electoral de Zona contar con la ayuda de una amiga de confianza, Verónica González, y que las autoridades han demostrado ""mucha sensibilidad"" con su caso";gobernantes, dirigentes
